,date,region,confirmed,active,cured,deaths
24292,25-09-2021,Tamil Nadu,2653848,17196,2601198,35454
24293,26-09-2021,Tamil Nadu,2655572,17263,2602833,35476
24294,27-09-2021,Tamil Nadu,2657266,17285,2604491,35490
24295,28-09-2021,Tamil Nadu,2658923,17261,2606153,35509
24296,29-09-2021,Tamil Nadu,2660553,17231,2607796,35526
24297,30-09-2021,Tamil Nadu,2662177,17192,2609435,35550
24298,01-10-2021,Tamil Nadu,2663789,17150,2611061,35578
24299,02-10-2021,Tamil Nadu,2665386,17099,2612684,35603
24300,03-10-2021,Tamil Nadu,2666964,17046,2614291,35627
24301,04-10-2021,Tamil Nadu,2668495,16972,2615873,35650
24302,05-10-2021,Tamil Nadu,2669962,16864,2617432,35666
24303,06-10-2021,Tamil Nadu,2671411,16749,2618980,35682
24304,07-10-2021,Tamil Nadu,2672843,16637,2620499,35707
24305,08-10-2021,Tamil Nadu,2674233,16513,2621986,35734
24306,09-10-2021,Tamil Nadu,2675592,16379,2623459,35754
24307,10-10-2021,Tamil Nadu,2676936,16252,2624916,35768
24308,11-10-2021,Tamil Nadu,2678265,16130,2626352,35783
24309,12-10-2021,Tamil Nadu,2679568,15992,2627780,35796
24310,13-10-2021,Tamil Nadu,2680857,15842,2629201,35814
24311,14-10-2021,Tamil Nadu,2682137,15650,2630654,35833
24312,15-10-2021,Tamil Nadu,2683396,15451,2632092,35853
24313,16-10-2021,Tamil Nadu,2684641,15238,2633534,35869
24314,17-10-2021,Tamil Nadu,2685874,15022,2634968,35884
24315,18-10-2021,Tamil Nadu,2687092,14814,2636379,35899
24316,19-10-2021,Tamil Nadu,2688284,14570,2637802,35912
24317,20-10-2021,Tamil Nadu,2689463,14326,2639209,35928
24318,21-10-2021,Tamil Nadu,2690633,14058,2640627,35948
24319,22-10-2021,Tamil Nadu,2691797,13790,2642039,35968
24320,23-10-2021,Tamil Nadu,2692949,13531,2643431,35987
24321,24-10-2021,Tamil Nadu,2694089,13280,2644805,36004
24322,25-10-2021,Tamil Nadu,2695216,13034,2646163,36019
24323,26-10-2021,Tamil Nadu,2696328,12791,2647504,36033
24324,27-10-2021,Tamil Nadu,2697418,12540,2648830,36048
24325,28-10-2021,Tamil Nadu,2698493,12288,2650145,36060
24326,29-10-2021,Tamil Nadu,2699554,12051,2651431,36072
24327,30-10-2021,Tamil Nadu,2700593,11850,2652660,36083
24328,31-10-2021,Tamil Nadu,2701614,11685,2653832,36097
24329,01-11-2021,Tamil Nadu,2702623,11492,2655015,36116
24330,02-11-2021,Tamil Nadu,2703613,11309,2656168,36136
24331,04-11-2021,Tamil Nadu,2705548,11012,2658360,36176
24332,05-11-2021,Tamil Nadu,2706493,10895,2659407,36191
24333,06-11-2021,Tamil Nadu,2707368,10745,2660419,36204
24334,07-11-2021,Tamil Nadu,2708230,10588,2661428,36214
24335,08-11-2021,Tamil Nadu,2709080,10474,2662386,36220
24336,09-11-2021,Tamil Nadu,2709921,10372,2663323,36226
24337,10-11-2021,Tamil Nadu,2710756,10271,2664247,36238
24338,11-11-2021,Tamil Nadu,2711584,10159,2665178,36247
24339,12-11-2021,Tamil Nadu,2712404,10013,2666140,36251
24340,14-11-2021,Tamil Nadu,2714025,9751,2668001,36273
24341,15-11-2021,Tamil Nadu,2714830,9616,2668930,36284
24342,16-11-2021,Tamil Nadu,2715632,9488,2669848,36296
24343,17-11-2021,Tamil Nadu,2716421,9349,2670761,36311
24344,18-11-2021,Tamil Nadu,2717203,9211,2671668,36324
24345,19-11-2021,Tamil Nadu,2672564,-36336,2672564,36336
24346,20-11-2021,Tamil Nadu,2718750,8953,2673448,36349
24347,22-11-2021,Tamil Nadu,2720271,8722,2675174,36375
24348,23-11-2021,Tamil Nadu,2721021,8616,2676017,36388
24349,24-11-2021,Tamil Nadu,2721762,8536,2676825,36401
24350,25-11-2021,Tamil Nadu,2722506,8484,2677607,36415
24351,26-11-2021,Tamil Nadu,2723245,8442,2678371,36432
24352,27-11-2021,Tamil Nadu,2723991,8418,2679130,36443
24353,28-11-2021,Tamil Nadu,2724731,8382,2679895,36454
24354,29-11-2021,Tamil Nadu,2725467,8337,2680667,36463
24355,30-11-2021,Tamil Nadu,2726197,8291,2681434,36472
24356,02-12-2021,Tamil Nadu,2727635,8200,2682943,36492
24357,05-12-2021,Tamil Nadu,2729792,8070,2685203,36519
24358,06-12-2021,Tamil Nadu,2730516,8041,2685946,36529
24359,07-12-2021,Tamil Nadu,2731235,8013,2686683,36539
24360,08-12-2021,Tamil Nadu,2731945,7982,2687414,36549
24361,09-12-2021,Tamil Nadu,2732648,7946,2688142,36560
24362,12-12-2021,Tamil Nadu,2734715,7770,2690346,36599
24363,13-12-2021,Tamil Nadu,2735389,7723,2691054,36612
24364,14-12-2021,Tamil Nadu,2736046,7666,2691756,36624
24365,15-12-2021,Tamil Nadu,2736695,7611,2692451,36633
24366,16-12-2021,Tamil Nadu,2737335,7548,2693143,36644
24367,17-12-2021,Tamil Nadu,2737962,7476,2693830,36656
24368,18-12-2021,Tamil Nadu,2738583,7407,2694509,36667
24369,19-12-2021,Tamil Nadu,2739196,7346,2695174,36676
24370,20-12-2021,Tamil Nadu,2739806,7270,2695856,36680
24371,21-12-2021,Tamil Nadu,2740411,7172,2696553,36686
24372,22-12-2021,Tamil Nadu,2741013,7078,2697244,36691
24373,23-12-2021,Tamil Nadu,2741617,6979,2697939,36699
24374,24-12-2021,Tamil Nadu,2742224,6889,2698628,36707
24375,25-12-2021,Tamil Nadu,2742821,6798,2699309,36714
24376,26-12-2021,Tamil Nadu,2743427,6708,2699994,36725
24377,27-12-2021,Tamil Nadu,2744037,6629,2700673,36735
24378,28-12-2021,Tamil Nadu,2744642,6562,2701336,36744
24379,29-12-2021,Tamil Nadu,2745261,6537,2701974,36750
24380,30-12-2021,Tamil Nadu,2746000,6654,2702588,36758
24381,31-12-2021,Tamil Nadu,2746890,6929,2703196,36765
24382,01-01-2022,Tamil Nadu,2748045,7470,2703799,36776
24383,02-01-2022,Tamil Nadu,2749534,8340,2704410,36784
24384,03-01-2022,Tamil Nadu,2751128,9304,2705034,36790
24385,04-01-2022,Tamil Nadu,2752856,10364,2705696,36796
24386,05-01-2022,Tamil Nadu,2755587,12412,2706370,36805
24387,06-01-2022,Tamil Nadu,2760449,16577,2707058,36814
24388,07-01-2022,Tamil Nadu,2767432,22828,2707779,36825
24389,08-01-2022,Tamil Nadu,2776413,30817,2708763,36833
24390,09-01-2022,Tamil Nadu,2787391,40260,2710288,36843
24391,10-01-2022,Tamil Nadu,2800286,51335,2712096,36855
24392,11-01-2022,Tamil Nadu,2814276,62767,2714643,36866
24393,12-01-2022,Tamil Nadu,2829655,75083,2717686,36886
24394,13-01-2022,Tamil Nadu,2847589,88959,2721725,36905
24395,14-01-2022,Tamil Nadu,2868500,103610,2727960,36930
24396,15-01-2022,Tamil Nadu,2891959,118017,2736986,36956
24397,16-01-2022,Tamil Nadu,2915948,131007,2747974,36967
24398,17-01-2022,Tamil Nadu,2939923,142476,2760458,36989
24399,18-01-2022,Tamil Nadu,2963366,152348,2774009,37009
24400,19-01-2022,Tamil Nadu,2987254,161171,2789045,37038
24401,20-01-2022,Tamil Nadu,3014235,170661,2806501,37073
24402,21-01-2022,Tamil Nadu,3042796,179205,2826479,37112
24403,22-01-2022,Tamil Nadu,3072666,187358,2848163,37145
24404,23-01-2022,Tamil Nadu,3103410,194697,2871535,37178
24405,24-01-2022,Tamil Nadu,3133990,200954,2895818,37218
24406,25-01-2022,Tamil Nadu,3164205,206484,2920457,37264
24407,26-01-2022,Tamil Nadu,3194260,211270,2945678,37312
24408,27-01-2022,Tamil Nadu,3224236,213692,2973185,37359
24409,28-01-2022,Tamil Nadu,3252751,213534,3001805,37412
24410,29-01-2022,Tamil Nadu,3279284,211863,3029961,37460
24411,30-01-2022,Tamil Nadu,3303702,208350,3057846,37506
24412,31-01-2022,Tamil Nadu,3325940,203926,3084470,37544
24413,01-02-2022,Tamil Nadu,3345220,198130,3109526,37564
24414,03-02-2022,Tamil Nadu,3375329,177999,3159694,37636
24415,04-02-2022,Tamil Nadu,3387322,166878,3182778,37666
24416,05-02-2022,Tamil Nadu,3397238,155329,3204213,37696
24417,06-02-2022,Tamil Nadu,3404762,138878,3228151,37733
24418,07-02-2022,Tamil Nadu,3410882,121828,3251295,37759
24419,08-02-2022,Tamil Nadu,3415986,105892,3272322,37772
24420,09-02-2022,Tamil Nadu,3420505,90137,3292559,37809
24421,10-02-2022,Tamil Nadu,3424476,77607,3309032,37837
24422,11-02-2022,Tamil Nadu,3428068,66992,3323214,37862
24423,12-02-2022,Tamil Nadu,3431154,56002,3337265,37887
24424,13-02-2022,Tamil Nadu,3433966,47643,3348419,37904
24425,14-02-2022,Tamil Nadu,3436262,41699,3356648,37915
24426,15-02-2022,Tamil Nadu,3437896,35951,3364013,37932
24427,16-02-2022,Tamil Nadu,3439221,31368,3369907,37946
24428,17-02-2022,Tamil Nadu,3440531,27294,3375281,37956
24429,18-02-2022,Tamil Nadu,3441783,23772,3380049,37962
24430,19-02-2022,Tamil Nadu,3442929,20681,3384278,37970
24431,20-02-2022,Tamil Nadu,3443980,18164,3387839,37977
24432,21-02-2022,Tamil Nadu,3444929,15938,3391011,37980
24433,22-02-2022,Tamil Nadu,3445717,14033,3393703,37981
24434,23-02-2022,Tamil Nadu,3446388,12321,3396078,37989
24435,24-02-2022,Tamil Nadu,3447006,10782,3398231,37993
24436,25-02-2022,Tamil Nadu,3447581,9440,3400144,37997
24437,26-02-2022,Tamil Nadu,3448088,8150,3401938,38000
24438,27-02-2022,Tamil Nadu,3448568,7164,3403402,38002
24439,28-02-2022,Tamil Nadu,3449007,6393,3404611,38003
24440,01-03-2022,Tamil Nadu,3449373,5745,3405624,38004
24441,02-03-2022,Tamil Nadu,3449721,5066,3406649,38006
24442,03-03-2022,Tamil Nadu,3450041,4437,3407595,38009
24443,04-03-2022,Tamil Nadu,3450333,3950,3408373,38010
24444,05-03-2022,Tamil Nadu,3450594,3505,3409078,38011
24445,06-03-2022,Tamil Nadu,3450817,3131,3409674,38012
24446,07-03-2022,Tamil Nadu,3451013,2770,3410228,38015
24447,08-03-2022,Tamil Nadu,3451171,2414,3410740,38017
24448,09-03-2022,Tamil Nadu,3451322,2145,3411158,38019
24449,10-03-2022,Tamil Nadu,3451469,1903,3411545,38021
24450,11-03-2022,Tamil Nadu,3451598,1676,3411899,38023
24451,12-03-2022,Tamil Nadu,3451710,1461,3412226,38023
24452,13-03-2022,Tamil Nadu,3451815,1301,3412491,38023
24453,14-03-2022,Tamil Nadu,3451910,1173,3412714,38023
24454,15-03-2022,Tamil Nadu,3451996,1054,3412918,38024
24455,16-03-2022,Tamil Nadu,3452073,962,3413087,38024
24456,17-03-2022,Tamil Nadu,3452145,873,3413248,38024
24457,18-03-2022,Tamil Nadu,3452215,796,3413394,38025
24458,19-03-2022,Tamil Nadu,3452276,730,3413521,38025
24459,20-03-2022,Tamil Nadu,3452334,670,3413639,38025
24460,21-03-2022,Tamil Nadu,3452390,620,3413745,38025
24461,22-03-2022,Tamil Nadu,3452442,576,3413841,38025
24462,23-03-2022,Tamil Nadu,3452490,535,3413930,38025
24463,24-03-2022,Tamil Nadu,3452534,505,3414004,38025
24464,25-03-2022,Tamil Nadu,3452575,475,3414075,38025
24465,26-03-2022,Tamil Nadu,3452612,446,3414141,38025
24466,27-03-2022,Tamil Nadu,3452647,418,3414204,38025
24467,28-03-2022,Tamil Nadu,3452681,394,3414262,38025
24468,29-03-2022,Tamil Nadu,3452714,366,3414323,38025
24469,30-03-2022,Tamil Nadu,3452751,339,3414387,38025
24470,31-03-2022,Tamil Nadu,3452790,322,3414443,38025
24471,01-04-2022,Tamil Nadu,3452825,306,3414494,38025
24472,02-04-2022,Tamil Nadu,3452857,293,3414539,38025
24473,03-04-2022,Tamil Nadu,3452887,284,3414578,38025
24474,04-04-2022,Tamil Nadu,3452910,275,3414610,38025
24475,05-04-2022,Tamil Nadu,3452931,263,3414643,38025
24476,06-04-2022,Tamil Nadu,3452955,256,3414674,38025
24477,07-04-2022,Tamil Nadu,3452985,258,3414702,38025
24478,08-04-2022,Tamil Nadu,3453011,247,3414739,38025
24479,11-04-2022,Tamil Nadu,3453084,228,3414831,38025
24480,12-04-2022,Tamil Nadu,3453112,229,3414858,38025
24481,13-04-2022,Tamil Nadu,3453134,226,3414883,38025
24482,14-04-2022,Tamil Nadu,3453163,228,3414910,38025
24483,15-04-2022,Tamil Nadu,3453188,230,3414933,38025
24484,16-04-2022,Tamil Nadu,3453210,228,3414957,38025
24485,17-04-2022,Tamil Nadu,3453210,228,3414957,38025
24486,18-04-2022,Tamil Nadu,3453233,225,3414983,38025
24487,21-04-2022,Tamil Nadu,3453351,243,3415083,38025
24488,22-04-2022,Tamil Nadu,3453390,256,3415109,38025
24489,23-04-2022,Tamil Nadu,3453447,286,3415136,38025
24490,24-04-2022,Tamil Nadu,3453500,310,3415165,38025
24491,25-04-2022,Tamil Nadu,3453552,334,3415193,38025
24492,26-04-2022,Tamil Nadu,3453607,362,3415220,38025
24493,27-04-2022,Tamil Nadu,3453679,404,3415250,38025
24494,28-04-2022,Tamil Nadu,3453756,447,3415284,38025
24495,29-04-2022,Tamil Nadu,3453829,488,3415316,38025
24496,30-04-2022,Tamil Nadu,3453883,507,3415351,38025
24497,01-05-2022,Tamil Nadu,3453932,513,3415394,38025
24498,02-05-2022,Tamil Nadu,3453979,514,3415440,38025
24499,03-05-2022,Tamil Nadu,3454019,505,3415489,38025
24500,04-05-2022,Tamil Nadu,3454058,488,3415545,38025
24501,05-05-2022,Tamil Nadu,3454095,467,3415603,38025
24502,06-05-2022,Tamil Nadu,3454153,466,3415662,38025
24503,07-05-2022,Tamil Nadu,3454217,474,3415718,38025
24504,08-05-2022,Tamil Nadu,3454306,499,3415782,38025
24505,10-05-2022,Tamil Nadu,3454391,454,3415912,38025
24506,11-05-2022,Tamil Nadu,3454431,441,3415965,38025
24507,12-05-2022,Tamil Nadu,3454470,439,3416006,38025
24508,13-05-2022,Tamil Nadu,3454512,438,3416049,38025
24509,14-05-2022,Tamil Nadu,3454556,424,3416107,38025
24510,16-05-2022,Tamil Nadu,3454621,359,3416237,38025
24511,17-05-2022,Tamil Nadu,3454652,332,3416295,38025
24512,18-05-2022,Tamil Nadu,3454686,324,3416337,38025
24513,19-05-2022,Tamil Nadu,3454722,321,3416376,38025
24514,20-05-2022,Tamil Nadu,3454764,322,3416417,38025
24515,21-05-2022,Tamil Nadu,3454801,315,3416461,38025
24516,22-05-2022,Tamil Nadu,3454847,321,3416501,38025
24517,23-05-2022,Tamil Nadu,3454890,328,3416537,38025
24518,24-05-2022,Tamil Nadu,3454925,331,3416569,38025
24519,25-05-2022,Tamil Nadu,3454984,354,3416605,38025
24520,26-05-2022,Tamil Nadu,3455040,371,3416644,38025
24521,27-05-2022,Tamil Nadu,3455099,387,3416687,38025
24522,28-05-2022,Tamil Nadu,3455154,401,3416728,38025
24523,29-05-2022,Tamil Nadu,3455210,412,3416773,38025
24524,30-05-2022,Tamil Nadu,3455287,448,3416814,38025
24525,31-05-2022,Tamil Nadu,3455376,493,3416858,38025
24526,01-06-2022,Tamil Nadu,3455474,542,3416907,38025
24527,02-06-2022,Tamil Nadu,3455613,629,3416959,38025
24528,03-06-2022,Tamil Nadu,3455758,711,3417022,38025
24529,04-06-2022,Tamil Nadu,3455871,756,3417090,38025
24530,05-06-2022,Tamil Nadu,3455976,799,3417152,38025
24531,06-06-2022,Tamil Nadu,3456083,836,3417222,38025
24532,07-06-2022,Tamil Nadu,3456173,862,3417286,38025
24533,09-06-2022,Tamil Nadu,3456512,1021,3417466,38025
24534,10-06-2022,Tamil Nadu,3456697,1077,3417595,38025
24535,11-06-2022,Tamil Nadu,3456916,1159,3417732,38025
24536,12-06-2022,Tamil Nadu,3457133,1231,3417877,38025
24537,13-06-2022,Tamil Nadu,3457382,1332,3418025,38025
24538,14-06-2022,Tamil Nadu,3457637,1453,3418159,38025
24539,15-06-2022,Tamil Nadu,3457969,1632,3418312,38025
24540,16-06-2022,Tamil Nadu,3458445,1938,3418481,38026
24541,17-06-2022,Tamil Nadu,3458997,2313,3418658,38026
24542,18-06-2022,Tamil Nadu,3459586,2694,3418866,38026
24543,19-06-2022,Tamil Nadu,3460182,3073,3419083,38026
24544,20-06-2022,Tamil Nadu,3460874,3522,3419326,38026
24545,21-06-2022,Tamil Nadu,3461560,3951,3419583,38026
24546,22-06-2022,Tamil Nadu,3462297,4366,3419905,38026
24547,23-06-2022,Tamil Nadu,3463068,4678,3420364,38026
24548,24-06-2022,Tamil Nadu,3464131,5174,3420931,38026
24549,25-06-2022,Tamil Nadu,3465490,5912,3421552,38026
24550,26-06-2022,Tamil Nadu,3466872,6677,3422169,38026
24551,27-06-2022,Tamil Nadu,3468344,7458,3422860,38026
24552,28-06-2022,Tamil Nadu,3469805,8222,3423557,38026
24553,29-06-2022,Tamil Nadu,3471289,8970,3424293,38026
24554,30-06-2022,Tamil Nadu,3473116,10033,3425057,38026
24555,12-03-2020,Telangana,1,1,0,0
24556,13-03-2020,Telangana,1,1,0,0
24557,14-03-2020,Telangana,1,1,0,0
24558,15-03-2020,Telangana,3,2,1,0
24559,16-03-2020,Telangana,3,2,1,0
24560,17-03-2020,Telangana,5,4,1,0
24561,18-03-2020,Telangana,5,4,1,0
24562,19-03-2020,Telangana,6,5,1,0
24563,20-03-2020,Telangana,16,15,1,0
24564,21-03-2020,Telangana,19,18,1,0
24565,22-03-2020,Telangana,22,21,1,0
24566,23-03-2020,Telangana,32,31,1,0
24567,24-03-2020,Telangana,32,31,1,0
24568,25-03-2020,Telangana,35,34,1,0
24569,26-03-2020,Telangana,41,40,1,0
24570,27-03-2020,Telangana,45,44,1,0
24571,28-03-2020,Telangana,56,55,1,0
24572,29-03-2020,Telangana,66,64,1,1
24573,30-03-2020,Telangana,69,67,1,1
24574,31-03-2020,Telangana,79,77,1,1
24575,01-04-2020,Telangana,94,90,1,3
24576,02-04-2020,Telangana,96,92,1,3
24577,03-04-2020,Telangana,107,103,1,3
24578,04-04-2020,Telangana,158,150,1,7
24579,05-04-2020,Telangana,269,230,32,7
24580,06-04-2020,Telangana,321,280,34,7
24581,07-04-2020,Telangana,321,280,34,7
24582,08-04-2020,Telangana,364,322,35,7
24583,09-04-2020,Telangana,427,385,35,7
24584,10-04-2020,Telangana,442,400,35,7
24585,11-04-2020,Telangana,473,423,43,7
24586,12-04-2020,Telangana,504,452,43,9
24587,13-04-2020,Telangana,504,452,43,9
24588,14-04-2020,Telangana,562,446,100,16
24589,15-04-2020,Telangana,624,507,100,17
24590,16-04-2020,Telangana,647,509,120,18
24591,17-04-2020,Telangana,700,496,186,18
24592,18-04-2020,Telangana,766,562,186,18
24593,19-04-2020,Telangana,809,605,186,18
24594,20-04-2020,Telangana,844,640,186,18
24595,21-04-2020,Telangana,873,660,190,23
24596,22-04-2020,Telangana,928,711,194,23
24597,23-04-2020,Telangana,945,728,194,23
24598,24-04-2020,Telangana,960,739,197,24
24599,25-04-2020,Telangana,984,705,253,26
24600,26-04-2020,Telangana,991,685,280,26
24601,27-04-2020,Telangana,1002,696,280,26
24602,28-04-2020,Telangana,1004,657,321,26
24603,29-04-2020,Telangana,1004,657,321,26
24604,30-04-2020,Telangana,1012,619,367,26
24605,01-05-2020,Telangana,1038,615,397,26
24606,02-05-2020,Telangana,1039,572,441,26
24607,03-05-2020,Telangana,1063,577,458,28
24608,04-05-2020,Telangana,1082,563,490,29
24609,05-05-2020,Telangana,1085,471,585,29
24610,06-05-2020,Telangana,1096,482,585,29
24611,07-05-2020,Telangana,1107,450,628,29
24612,08-05-2020,Telangana,1123,444,650,29
24613,09-05-2020,Telangana,1133,404,700,29
24614,10-05-2020,Telangana,1163,383,750,30
24615,11-05-2020,Telangana,1196,416,750,30
24616,12-05-2020,Telangana,1275,445,800,30
24617,13-05-2020,Telangana,1326,464,830,32
24618,14-05-2020,Telangana,1367,393,940,34
24619,15-05-2020,Telangana,1414,430,950,34
24620,16-05-2020,Telangana,1454,461,959,34
24621,17-05-2020,Telangana,1509,504,971,34
24622,18-05-2020,Telangana,1551,525,992,34
24623,19-05-2020,Telangana,1597,562,1000,35
24624,20-05-2020,Telangana,1634,586,1010,38
24625,21-05-2020,Telangana,1661,606,1015,40
24626,22-05-2020,Telangana,1699,619,1035,45
24627,23-05-2020,Telangana,1761,673,1043,45
24628,24-05-2020,Telangana,1813,699,1065,49
24629,25-05-2020,Telangana,1854,711,1090,53
24630,26-05-2020,Telangana,1920,700,1164,56
24631,27-05-2020,Telangana,1991,650,1284,57
24632,28-05-2020,Telangana,2098,751,1284,63
24633,29-05-2020,Telangana,2256,844,1345,67
24634,30-05-2020,Telangana,2425,973,1381,71
24635,31-05-2020,Telangana,2499,1010,1412,77
24636,01-06-2020,Telangana,2698,1188,1428,82
24637,02-06-2020,Telangana,2792,1213,1491,88
24638,03-06-2020,Telangana,2891,1273,1526,92
24639,04-06-2020,Telangana,3020,1365,1556,99
24640,05-06-2020,Telangana,3147,1455,1587,105
24641,06-06-2020,Telangana,3290,1550,1627,113
24642,07-06-2020,Telangana,3496,1663,1710,123
24643,08-06-2020,Telangana,3580,1747,1710,123
24644,09-06-2020,Telangana,3650,1803,1710,137
24645,10-06-2020,Telangana,3920,1963,1809,148
24646,11-06-2020,Telangana,4111,2138,1817,156
24647,12-06-2020,Telangana,4320,2162,1993,165
24648,13-06-2020,Telangana,4484,2032,2278,174
24649,14-06-2020,Telangana,4737,2203,2352,182
24650,15-06-2020,Telangana,4974,2412,2377,185
24651,16-06-2020,Telangana,5193,2240,2766,187
24652,17-06-2020,Telangana,5406,2188,3027,191
24653,18-06-2020,Telangana,5675,2412,3071,192
24654,19-06-2020,Telangana,6027,2531,3301,195
24655,20-06-2020,Telangana,6526,2975,3353,198
24656,21-06-2020,Telangana,7072,3363,3506,203
24657,22-06-2020,Telangana,7802,3861,3731,210
24658,23-06-2020,Telangana,8674,4452,4005,217
24659,24-06-2020,Telangana,9553,5109,4224,220
24660,25-06-2020,Telangana,10444,5858,4361,225
24661,26-06-2020,Telangana,11364,6446,4688,230
24662,27-06-2020,Telangana,12349,7346,4766,237
24663,28-06-2020,Telangana,13436,8265,4928,243
24664,29-06-2020,Telangana,14419,9000,5172,247
24665,30-06-2020,Telangana,15394,9559,5582,253
24666,01-07-2020,Telangana,16339,8785,7294,260
24667,02-07-2020,Telangana,17357,9008,8082,267
24668,03-07-2020,Telangana,18570,9226,9069,275
24669,04-07-2020,Telangana,20462,9984,10195,283
24670,05-07-2020,Telangana,22312,10487,11537,288
24671,06-07-2020,Telangana,23902,10904,12703,295
24672,07-07-2020,Telangana,25733,10646,14781,306
24673,08-07-2020,Telangana,27612,11012,16287,313
24674,09-07-2020,Telangana,29536,11933,17279,324
24675,10-07-2020,Telangana,30946,12423,18192,331
24676,11-07-2020,Telangana,32224,12680,19205,339
24677,12-07-2020,Telangana,33402,12135,20919,348
24678,13-07-2020,Telangana,34671,11833,22482,356
24679,14-07-2020,Telangana,36221,12177,23679,365
24680,15-07-2020,Telangana,37745,12530,24840,375
24681,16-07-2020,Telangana,39342,12957,25999,386
24682,17-07-2020,Telangana,41018,13327,27295,396
24683,18-07-2020,Telangana,42496,13388,28705,403
24684,19-07-2020,Telangana,43780,12764,30607,409
24685,20-07-2020,Telangana,45076,12223,32438,415
24686,21-07-2020,Telangana,46274,11529,34323,422
24687,22-07-2020,Telangana,47705,9891,37385,429
24688,23-07-2020,Telangana,49259,11155,37666,438
24689,24-07-2020,Telangana,50826,11052,39327,447
24690,25-07-2020,Telangana,52466,11677,40334,455
24691,26-07-2020,Telangana,52466,11677,40334,455
24692,27-07-2020,Telangana,54059,12264,41332,463
24693,28-07-2020,Telangana,57142,13753,42909,480
24694,29-07-2020,Telangana,57142,13753,42909,480
24695,30-07-2020,Telangana,58906,14663,43751,492
24696,31-07-2020,Telangana,60717,15640,44572,505
24697,01-08-2020,Telangana,62703,16796,45388,519
24698,02-08-2020,Telangana,64786,17754,46502,530
24699,03-08-2020,Telangana,66677,18547,47590,540
24700,04-08-2020,Telangana,68946,18708,49675,563
24701,05-08-2020,Telangana,70958,19568,50814,576
24702,06-08-2020,Telangana,73050,20358,52103,589
24703,07-08-2020,Telangana,75257,21417,53239,601
24704,08-08-2020,Telangana,77513,22568,54330,615
24705,09-08-2020,Telangana,79495,22869,55999,627
24706,10-08-2020,Telangana,80751,22528,57586,637
24707,11-08-2020,Telangana,82647,22628,59374,645
24708,12-08-2020,Telangana,84544,22596,61294,654
24709,13-08-2020,Telangana,86475,22736,63074,665
24710,14-08-2020,Telangana,88396,23438,64284,674
24711,15-08-2020,Telangana,90259,23379,66196,684
24712,16-08-2020,Telangana,91361,22542,68126,693
24713,17-08-2020,Telangana,92255,21420,70132,703
24714,18-08-2020,Telangana,93937,21024,72202,711
24715,19-08-2020,Telangana,95700,20990,73991,719
24716,20-08-2020,Telangana,97424,21509,75186,729
24717,21-08-2020,Telangana,99391,21687,76967,737
24718,22-08-2020,Telangana,101865,22386,78735,744
24719,23-08-2020,Telangana,104249,22908,80586,755
24720,24-08-2020,Telangana,106091,22919,82411,761
24721,25-08-2020,Telangana,108670,23737,84163,770
24722,26-08-2020,Telangana,111688,25685,85223,780
24723,27-08-2020,Telangana,114483,27600,86095,788
24724,28-08-2020,Telangana,117415,28941,87675,799
24725,29-08-2020,Telangana,120166,30008,89350,808
24726,30-08-2020,Telangana,123090,31284,90988,818
24727,31-08-2020,Telangana,124963,31299,92837,827
24728,01-09-2020,Telangana,127697,31699,95162,836
24729,02-09-2020,Telangana,130589,32341,97402,846
24730,03-09-2020,Telangana,133406,32537,100013,856
24731,04-09-2020,Telangana,135884,32994,102024,866
24732,05-09-2020,Telangana,138395,32915,104603,877
24733,06-09-2020,Telangana,140969,32553,107530,886
24734,07-09-2020,Telangana,142771,31635,110241,895
24735,08-09-2020,Telangana,145163,31670,112587,906
24736,09-09-2020,Telangana,147642,31654,115072,916
24737,10-09-2020,Telangana,150176,32106,117143,927
24738,11-09-2020,Telangana,152602,32195,119467,940
24739,12-09-2020,Telangana,154880,32005,121925,950
24740,13-09-2020,Telangana,157096,31607,124528,961
24741,14-09-2020,Telangana,158513,30532,127007,974
24742,15-09-2020,Telangana,160571,30400,129187,984
24743,16-09-2020,Telangana,162844,30401,131447,996
24744,17-09-2020,Telangana,165003,30443,133555,1005
24745,18-09-2020,Telangana,167046,30673,135357,1016
24746,19-09-2020,Telangana,169169,30636,137508,1025
24747,20-09-2020,Telangana,171306,30573,139700,1033
24748,21-09-2020,Telangana,172608,29636,141930,1042
24749,22-09-2020,Telangana,174774,29649,144073,1052
24750,23-09-2020,Telangana,177070,29873,146135,1062
24751,24-09-2020,Telangana,179246,30037,148139,1070
24752,25-09-2020,Telangana,181627,30387,150160,1080
24753,26-09-2020,Telangana,183866,30334,152441,1091
24754,27-09-2020,Telangana,185833,30234,154499,1100
24755,28-09-2020,Telangana,187211,29673,156431,1107
24756,29-09-2020,Telangana,189283,29477,158690,1116
24757,30-09-2020,Telangana,191386,29326,160933,1127
24758,01-10-2020,Telangana,193600,29058,163407,1135
24759,02-10-2020,Telangana,195609,28620,165844,1145
24760,03-10-2020,Telangana,197327,28328,167846,1153
24761,04-10-2020,Telangana,199276,27901,170212,1163
24762,05-10-2020,Telangana,200611,27052,172388,1171
24763,06-10-2020,Telangana,202594,26644,174769,1181
24764,07-10-2020,Telangana,204748,26551,177008,1189
24765,08-10-2020,Telangana,206644,26368,179075,1201
24766,09-10-2020,Telangana,208535,26374,180953,1208
24767,10-10-2020,Telangana,210346,26104,183025,1217
